publish_year,publisher_month,publisher_day,author_num,degree_avg,degree_med,title_word_num,body_word_num,word_num,image_num
2020,4,5,2,0.0,0,8,1448,1456,1
2020,5,8,0,0.0,0,8,650,658,0
2020,4,18,1,0.0,0,10,6336,6346,1
2020,4,20,0,0.0,0,11,6065,6076,1
2020,5,6,1,0.0,0,10,1496,1506,1
2020,4,11,0,0.0,0,11,3840,3851,1
2020,5,2,1,0.0,0,11,948,959,1
2020,4,16,1,0.0,0,12,1048,1060,1
2020,5,4,1,0.0,0,8,1411,1419,1
2020,3,18,2,0.0,0,10,2834,2844,1
2020,5,1,2,1.0,1,10,1133,1143,1
2020,4,17,0,0.0,0,7,2293,2300,1
2020,4,12,4,1.0,1,14,2531,2545,1
2020,4,23,0,0.0,0,9,2356,2365,1
2020,4,3,1,2.0,2,12,1447,1459,1
2020,3,24,1,0.0,0,11,1726,1737,1
2020,4,8,1,1.5,1,11,1525,1536,1
2020,4,9,0,0.0,0,10,4424,4434,1
2020,4,8,0,0.0,0,9,2134,2143,1
2020,4,20,1,0.0,0,11,1393,1404,1
2020,3,30,0,0.0,0,6,1928,1934,1
2020,4,15,2,0.0,0,9,1184,1193,1
2020,5,8,0,0.0,0,10,2236,2246,0
2020,5,7,1,0.0,0,10,3463,3473,1
2020,3,16,0,0.0,0,9,3344,3353,1
2020,5,9,2,0.0,0,11,3761,3772,1
2020,4,17,1,0.0,0,9,1784,1793,1
2020,5,6,1,8.0,8,7,1716,1723,1
2020,5,13,1,0.0,0,8,2353,2361,1
2020,4,16,0,0.0,0,17,4780,4797,1
2020,4,4,1,0.0,0,6,4014,4020,0
2020,5,13,2,0.0,0,8,1640,1648,1
2020,4,9,0,1.0,1,7,4924,4931,1
2020,3,17,0,0.0,0,5,155,160,1
2020,5,19,0,0.0,0,6,55,61,1
2020,5,22,0,0.0,0,9,341,350,1
2020,5,22,1,2.0,2,8,889,897,1
2020,5,19,0,0.0,0,6,889,895,1
2020,3,19,0,0.0,0,3,889,892,1
2020,5,21,1,1.0,1,13,340,353,1
2020,5,20,1,0.0,0,12,273,285,1
2020,5,19,1,0.0,0,8,1510,1518,1
2020,5,20,1,0.0,0,13,1074,1087,1
2020,5,19,1,0.0,0,18,675,693,1
2020,5,19,1,0.0,0,14,621,635,1
2020,5,21,0,0.0,0,10,246,256,1
2020,5,20,0,1.0,1,12,128,140,1
2020,5,20,1,1.5,1,10,1393,1403,1
2020,5,20,1,0.0,0,10,543,553,1
2020,5,19,1,0.0,0,10,880,890,1
2020,5,19,1,1.0,1,10,217,227,1
2020,5,18,2,0.0,0,9,993,1002,1
2020,5,18,3,0.0,0,12,1777,1789,1
2020,5,19,0,0.0,0,7,449,456,1
2020,5,18,1,0.0,0,4,377,381,1
2020,3,12,0,0.0,0,9,146,155,1
2020,5,20,1,0.0,0,10,454,464,1
2020,4,15,0,0.0,0,8,454,462,1
2020,5,16,1,0.0,0,10,517,527,1
2020,5,15,1,0.0,0,12,577,589,1
2020,5,15,1,0.0,0,8,896,904,1
2020,5,15,1,0.0,0,10,805,815,1
2020,5,18,1,0.0,0,9,1614,1623,1
2020,5,8,2,0.0,0,10,431,441,1
2020,5,16,1,4.5,4,10,872,882,1
2020,5,15,2,0.0,0,17,1950,1967,1
2020,5,16,1,1.0,1,11,1363,1374,1
2020,5,16,2,0.0,0,11,515,526,1
2020,5,14,1,8.0,8,13,311,324,1
2020,5,16,3,8.0,8,13,806,819,1
2020,5,15,3,0.0,0,10,1811,1821,1
2020,5,16,1,4.666666666666667,2,8,1270,1278,1
2020,5,16,2,0.0,0,9,1196,1205,1
2020,5,15,1,0.0,0,11,759,770,1
2020,5,15,1,0.0,0,11,1549,1560,1
2020,5,16,2,2.0,2,16,1483,1499,1
2020,5,16,4,0.0,0,9,12528,12537,1
2020,5,15,1,0.0,0,8,1683,1691,1
2020,5,15,1,0.0,0,11,349,360,1
2020,5,15,1,3.0,3,15,2158,2173,1
2020,5,16,2,3.0,3,8,2273,2281,1
2020,5,15,1,3.0,3,11,802,813,1
2020,5,18,1,0.0,0,6,563,569,1
2020,5,19,1,0.0,0,12,520,532,1
2020,5,18,1,1.5,1,6,500,506,1
2020,5,17,1,0.0,0,7,577,584,1
2020,5,16,1,0.0,0,4,553,557,1
2020,5,12,1,0.0,0,5,473,478,1
2020,5,15,1,0.0,0,9,521,530,1
2020,5,12,1,0.0,0,5,549,554,1
2020,2,28,1,0.0,0,8,511,519,1
2020,5,17,2,0.0,0,10,599,609,1
2020,5,15,1,0.0,0,7,629,636,1
2020,5,2,1,2.0,2,4,556,560,1
2020,4,18,1,1.0,1,10,617,627,1
2020,5,16,1,0.0,0,11,314,325,1
2020,5,18,0,0.0,0,11,306,317,1
2020,5,11,0,0.0,0,17,1887,1904,1
2020,5,15,1,0.0,0,11,453,464,1
2020,5,15,1,0.0,0,14,1627,1641,1
2020,5,15,1,9.0,9,18,759,777,1
2020,5,15,1,0.0,0,15,633,648,1
2020,5,15,1,0.0,0,7,722,729,1
2020,5,15,1,0.0,0,14,950,964,1
2020,5,12,1,0.0,0,17,989,1006,1
2020,5,14,1,0.0,0,14,1063,1077,1
2020,5,8,0,1.0,1,17,515,532,1
2020,5,16,0,0.0,0,12,334,346,1
2020,5,15,1,0.0,0,7,727,734,1
2020,5,15,0,8.0,8,13,303,316,1
2020,5,14,1,0.0,0,12,752,764,1
2020,5,15,1,0.0,0,12,216,228,1
2020,5,15,1,4.5,4,15,469,484,1
2020,5,15,1,1.0,1,8,297,305,1
2020,5,15,1,1.0,1,11,1307,1318,1
2020,5,13,1,0.0,0,16,1578,1594,1
2020,5,15,2,1.0,1,9,741,750,1
2020,5,16,2,1.0,1,10,2062,2072,1
2020,5,15,2,0.0,0,13,955,968,1
2020,5,16,1,0.0,0,10,1537,1547,1
2020,5,13,0,2.6666666666666665,3,14,592,606,1
2020,5,15,0,0.0,0,15,327,342,1
2020,5,16,1,0.0,0,15,354,369,1
2020,5,15,1,0.0,0,9,314,323,1
2020,5,15,0,0.0,0,12,326,338,1
2020,5,12,1,0.0,0,13,596,609,1
2020,5,15,1,3.0,3,14,372,386,1
2020,5,15,1,0.0,0,14,504,518,1
2020,5,15,1,0.0,0,9,466,475,1
2020,5,14,1,1.0,1,13,507,520,1
2020,5,14,1,0.0,0,12,657,669,1
2020,5,15,1,0.0,0,6,508,514,1
2020,5,14,0,0.0,0,18,536,554,1
2020,5,13,1,0.0,0,18,400,418,1
2020,5,13,1,0.0,0,17,744,761,1
2020,5,12,1,0.0,0,12,479,491,1
2020,4,24,1,8.0,8,14,382,396,1
2020,5,11,1,1.0,1,11,2038,2049,1
2020,5,10,0,1.0,1,11,1071,1082,1
2020,5,10,0,0.0,0,10,665,675,1
2020,5,14,0,8.0,8,8,563,571,1
2020,5,3,1,0.0,0,9,1914,1923,1
2020,5,3,1,0.0,0,14,2031,2045,1
2020,5,3,0,0.0,0,14,1979,1993,1
2020,4,27,1,0.0,0,10,2140,2150,1
2020,4,27,0,0.0,0,13,2029,2042,1
2020,4,26,1,0.0,0,14,2102,2116,1
2020,5,11,0,0.0,0,8,32,40,1
2020,5,12,0,3.0,3,10,238,248,1
2020,5,11,1,0.0,0,10,362,372,1
2020,5,10,1,0.0,0,16,347,363,1
2020,5,7,0,0.0,0,20,488,508,1
2020,5,6,1,0.0,0,9,239,248,1
2020,5,5,1,0.0,0,11,251,262,1
2020,5,4,1,1.5,1,10,355,365,1
2020,5,5,2,0.0,0,13,1918,1931,1
2020,3,20,1,0.0,0,12,899,911,1
2020,5,15,1,4.5,4,6,590,596,1
2020,5,15,1,0.0,0,17,631,648,1
2020,5,15,0,0.0,0,8,752,760,1
2020,4,21,0,0.0,0,11,451,462,1
2020,5,1,1,0.0,0,15,363,378,1
2020,5,16,2,0.0,0,14,657,671,1
2020,5,16,0,0.0,0,16,2725,2741,1
2020,5,16,1,0.0,0,19,2728,2747,1
2020,5,15,1,0.0,0,5,612,617,1
2020,5,15,1,1.0,1,12,2189,2201,1
2020,5,15,1,4.0,2,14,674,688,1
2020,5,15,1,0.0,0,16,376,392,1
2020,5,15,1,0.0,0,12,785,797,1
2020,5,16,0,0.0,0,10,946,956,1
2020,5,16,1,0.0,0,10,619,629,1
2020,5,8,1,0.0,0,18,735,753,1
2020,4,24,0,0.0,0,15,298,313,1
2020,3,13,1,0.0,0,12,188,200,1
2020,4,15,1,3.0,3,10,293,303,1
2020,4,2,1,0.0,0,14,1046,1060,1
2020,3,26,1,1.0,1,10,894,904,1
2020,5,16,1,1.0,1,12,648,660,1
2020,5,16,1,0.0,0,11,227,238,1
2020,5,16,0,8.0,8,9,1101,1110,1
2020,5,15,0,0.0,0,10,950,960,1
2020,5,15,1,0.0,0,11,410,421,1
2020,5,14,0,0.0,0,10,830,840,1
2020,5,11,1,3.0,3,7,293,300,1
2020,5,7,1,0.0,0,14,407,421,1
2020,5,6,1,3.0,3,10,574,584,1
2020,5,5,1,0.0,0,16,363,379,1
2020,5,8,3,0.0,0,11,1086,1097,1
2020,5,15,0,1.0,1,10,102,112,1
2020,5,15,1,3.0,3,10,284,294,1
2020,5,15,1,0.0,0,9,150,159,1
2020,5,15,1,1.0,1,10,667,677,1
2020,5,13,0,0.0,0,11,542,553,1
2020,5,8,0,1.0,1,10,829,839,1
2020,5,5,0,1.0,1,10,264,274,1
2020,5,11,0,0.0,0,22,745,767,1
2020,5,11,1,0.0,0,10,699,709,1
2020,5,7,0,0.0,0,13,512,525,1
2020,5,6,0,0.0,0,16,578,594,1
2020,5,5,0,2.0,2,6,870,876,1
2020,5,4,0,0.0,0,13,823,836,1
2020,4,30,0,4.333333333333333,5,9,826,835,1
2020,4,30,0,0.0,0,13,599,612,1
2020,4,30,0,0.0,0,14,783,797,1
2020,4,29,0,8.0,8,15,816,831,1
2020,4,28,0,0.0,0,10,931,941,1
2020,4,27,1,0.0,0,14,800,814,1
2020,4,23,0,3.0,3,14,851,865,1
2020,4,23,0,0.0,0,13,898,911,1
2020,4,23,0,0.0,0,17,597,614,1
2020,4,20,0,0.0,0,17,995,1012,1
2020,4,20,0,1.0,1,26,770,796,1
2020,4,20,0,0.0,0,12,434,446,1
2020,4,17,1,0.0,0,9,717,726,1
2020,4,13,1,0.0,0,11,560,571,1
2020,4,16,0,0.0,0,8,569,577,1
2020,4,13,1,8.0,8,10,591,601,1
2020,4,13,0,0.0,0,14,668,682,1
2020,4,10,0,0.0,0,16,847,863,1
2020,5,15,1,0.0,0,13,569,582,1
2020,5,14,1,1.5,1,11,644,655,1
2020,5,14,1,0.0,0,16,423,439,1
2020,5,14,1,2.0,2,17,575,592,1
2020,5,14,1,3.0,3,14,803,817,1
2020,5,13,1,0.0,0,24,670,694,1
2020,5,12,1,1.0,1,18,626,644,1
2020,5,12,1,1.5,1,22,759,781,1
2020,5,12,2,0.0,0,14,660,674,1
2020,5,11,1,9.0,9,12,199,211,1
2020,5,11,1,0.0,0,17,934,951,1
2020,5,11,1,0.0,0,17,499,516,1
2020,5,10,1,0.0,0,16,396,412,1
2020,5,8,1,4.5,4,17,1029,1046,1
2020,4,15,1,0.0,0,8,762,770,1
2020,5,15,1,0.0,0,12,798,810,1
2020,5,15,1,0.0,0,11,472,483,1
2020,5,14,0,0.0,0,9,910,919,1
2020,5,13,0,1.0,1,7,143,150,1
2020,5,13,0,3.0,3,9,623,632,1
2020,5,12,0,1.0,1,10,809,819,1
2020,5,12,0,0.0,0,11,794,805,1
2020,5,8,1,0.0,0,14,749,763,1
2020,5,7,1,0.0,0,11,724,735,1
2020,5,7,0,0.0,0,6,103,109,1
2020,5,6,1,0.0,0,9,666,675,1
2020,5,6,0,0.0,0,8,784,792,1
2020,5,5,0,0.0,0,8,384,392,1
2020,5,5,0,0.0,0,7,947,954,1
2020,5,4,1,0.0,0,11,770,781,1
2020,5,4,0,0.0,0,9,537,546,1
2020,5,4,0,0.0,0,10,661,671,1
2020,5,1,2,0.0,0,13,785,798,1
2020,5,1,1,0.0,0,12,968,980,1
2020,4,30,0,0.0,0,9,611,620,1
2020,5,16,1,1.0,1,18,590,608,1
2020,5,15,1,0.0,0,10,764,774,1
2020,5,14,1,0.0,0,7,756,763,1
2020,5,14,1,0.0,0,11,718,729,1
2020,5,13,1,0.0,0,8,804,812,1
2020,5,12,1,0.0,0,15,618,633,1
2020,5,12,1,0.0,0,8,1393,1401,1
2020,5,14,0,2.0,2,11,645,656,1
2020,5,12,0,1.0,1,10,838,848,1
2020,5,12,0,0.0,0,9,274,283,1
2020,5,8,1,0.0,0,15,1043,1058,1
2020,5,7,0,0.0,0,13,356,369,1
2020,4,27,0,0.0,0,11,186,197,1
2020,5,15,1,0.0,0,12,135,147,1
2020,4,21,1,2.0,2,12,448,460,1
2020,4,14,1,0.0,0,16,798,814,1
2020,4,13,2,0.0,0,10,776,786,1
2020,3,25,1,0.0,0,10,288,298,1
2020,3,25,1,0.0,0,5,509,514,1
2020,5,14,0,0.0,0,12,352,364,1
2020,5,7,1,0.0,0,10,154,164,1
2020,4,20,0,8.0,8,11,325,336,1
2020,4,8,1,1.0,1,12,740,752,1
2020,4,2,0,0.0,0,9,141,150,1
2020,4,2,0,2.0,2,12,139,151,1
2020,4,2,1,0.0,0,8,315,323,1
2020,4,2,1,9.0,9,9,197,206,1
2020,4,1,1,0.0,0,11,577,588,1
2020,3,31,1,0.0,0,12,1162,1174,1
2020,3,26,0,0.0,0,13,531,544,1
2020,3,24,0,1.0,1,11,1514,1525,1
2020,3,12,2,0.0,0,8,79,87,1
2020,3,17,1,0.0,0,13,610,623,1
2020,3,12,0,0.0,0,9,842,851,1
2020,5,5,1,2.0,2,10,699,709,1
2020,3,23,1,0.0,0,16,954,970,1
2020,3,19,2,1.5,1,20,1089,1109,1
2020,4,20,1,3.0,3,11,330,341,1
2020,4,20,0,0.0,0,9,911,920,1
2020,4,14,1,0.0,0,13,588,601,1
2020,4,13,0,0.0,0,9,693,702,1
2020,3,29,0,0.0,0,9,261,270,1
2020,3,27,1,1.0,1,8,590,598,1
2020,3,27,1,0.0,0,11,705,716,1
2020,3,19,1,8.0,8,12,419,431,1
2020,3,17,1,0.0,0,23,382,405,1
2020,3,6,1,1.0,1,7,164,171,1
2020,5,7,2,0.0,0,14,41,55,1
2020,5,15,1,0.0,0,13,552,565,1
2020,5,14,2,8.0,8,10,890,900,1
2020,5,15,1,0.0,0,11,628,639,1
2020,5,14,1,0.0,0,12,634,646,1
2020,5,14,1,0.0,0,15,451,466,1
2020,5,14,1,0.0,0,7,501,508,1
2020,5,14,2,0.0,0,13,265,278,1
2020,4,24,1,0.0,0,16,819,835,1
2020,4,13,0,0.0,0,9,70,79,1
2020,3,27,0,0.0,0,6,61,67,1
2020,4,1,0,0.0,0,6,134,140,1
2020,4,1,0,0.0,0,8,102,110,1
2020,5,15,0,0.0,0,13,3924,3937,1
2020,4,25,1,0.0,0,11,650,661,1
2020,4,18,1,0.0,0,10,516,526,1
2020,4,16,0,0.0,0,9,921,930,1
2020,4,11,1,0.0,0,6,538,544,1
2020,4,6,1,0.0,0,16,675,691,1
2020,4,3,0,0.0,0,5,330,335,1
2020,4,1,0,0.0,0,10,189,199,1
2020,3,30,0,1.0,1,8,214,222,1
2020,3,28,1,0.0,0,9,503,512,1
2020,3,25,0,0.0,0,10,1344,1354,1
2020,3,21,1,0.0,0,10,524,534,1
2020,3,19,0,1.0,1,12,216,228,1
2020,3,17,0,0.0,0,10,210,220,1
2020,3,12,1,8.0,8,12,684,696,1
2020,5,15,0,0.0,0,9,228,237,1
2020,5,15,1,0.0,0,14,465,479,1
2020,5,7,0,0.0,0,13,316,329,1
2020,5,7,1,1.0,1,16,770,786,1
2020,5,7,1,0.0,0,16,658,674,1
2020,5,7,0,2.5,2,9,246,255,1
2020,5,6,0,0.0,0,14,885,899,1
2020,5,4,1,0.0,0,12,709,721,1
2020,5,4,1,1.0,1,10,238,248,1
2020,5,1,0,0.0,0,9,197,206,1
2020,4,28,1,0.0,0,12,357,369,1
2020,4,28,0,0.0,0,9,145,154,1
2020,4,23,0,0.0,0,15,1384,1399,1
2020,4,22,0,1.0,1,12,733,745,1
2020,5,12,1,0.0,0,12,605,617,1
2020,4,29,0,0.0,0,10,197,207,1
2020,4,27,1,0.0,0,12,370,382,1
2020,4,18,1,0.0,0,19,1235,1254,1
2020,4,7,1,0.0,0,7,691,698,1
2020,5,14,2,1.0,1,11,365,376,1
2020,5,13,1,2.0,2,10,606,616,1
2020,5,8,1,0.0,0,10,311,321,1
2020,5,7,2,1.0,1,8,406,414,1
2020,5,5,0,1.5,1,8,1352,1360,1
2020,4,30,1,0.0,0,17,548,565,1
2020,4,30,1,0.0,0,8,454,462,1
2020,4,30,0,0.0,0,18,2060,2078,1
2020,4,29,1,1.5,1,13,809,822,1
2020,4,29,1,0.0,0,16,371,387,1
2020,4,28,1,0.0,0,20,665,685,1
2020,4,28,1,0.0,0,16,515,531,1
2020,4,27,2,0.0,0,17,704,721,1
2020,4,27,1,4.5,4,8,659,667,1
2020,4,24,2,0.0,0,11,473,484,1
2020,4,24,0,3.0,3,11,820,831,1
2020,4,23,1,3.0,3,6,849,855,1
2020,4,21,1,0.0,0,22,863,885,1
2020,4,20,1,0.0,0,10,688,698,1
2020,4,20,1,0.0,0,13,800,813,1
2020,5,13,1,0.0,0,20,439,459,1
2020,5,12,1,0.0,0,12,339,351,1
2020,5,11,1,0.0,0,12,740,752,1
2020,5,11,0,0.0,0,10,1173,1183,1
2020,5,10,1,1.0,1,12,730,742,1
2020,5,8,1,2.0,2,10,1080,1090,1
2020,5,15,1,2.0,2,9,575,584,1
2020,5,15,1,0.0,0,10,449,459,1
2020,5,14,0,0.0,0,8,225,233,1
2020,5,12,1,8.0,8,13,383,396,1
2020,5,11,1,1.0,1,11,489,500,1
2020,5,8,0,8.0,8,8,289,297,1
2020,5,8,1,1.0,1,12,723,735,1
2020,4,30,1,0.0,0,11,799,810,1
2020,4,17,1,1.0,1,9,361,370,1
2020,4,14,1,8.0,8,11,835,846,1
2020,4,13,2,0.0,0,17,521,538,1
2020,4,9,1,0.0,0,14,735,749,1
2020,4,2,1,0.0,0,7,605,612,1
2020,3,31,1,0.0,0,15,374,389,1
2020,5,14,1,1.0,1,12,348,360,1
2020,5,13,0,0.0,0,11,575,586,1
2020,5,12,0,0.0,0,10,408,418,1
2020,5,8,1,2.0,2,18,791,809,1
2020,5,6,1,0.0,0,6,176,182,1
2020,5,4,1,0.0,0,9,272,281,1
2020,5,1,1,0.0,0,8,569,577,1
2020,4,30,0,1.0,1,11,220,231,1
2020,4,27,0,0.0,0,11,217,228,1
2020,4,27,1,1.0,1,12,807,819,1
2020,4,26,0,0.0,0,11,429,440,1
2020,4,24,1,1.0,1,11,369,380,1
2020,4,3,0,0.0,0,12,1480,1492,1
2020,3,20,0,0.0,0,11,694,705,1
2020,1,27,0,0.0,0,8,497,505,1
2020,4,26,1,0.0,0,10,485,495,1
2020,5,12,0,0.0,0,10,98,108,1
2020,5,2,1,0.0,0,19,693,712,1
2020,4,17,1,0.0,0,12,819,831,1
2020,4,16,1,1.5,1,14,471,485,1
2020,4,14,1,0.0,0,11,237,248,1
2020,5,11,0,2.0,2,10,551,561,1
2020,5,6,1,1.0,1,12,614,626,1
2020,5,1,1,1.0,1,13,591,604,1
2020,4,29,1,1.0,1,15,408,423,1
2020,4,16,1,0.0,0,14,619,633,1
2020,4,15,1,0.0,0,8,336,344,1
2020,4,13,1,0.0,0,11,554,565,1
2020,4,9,1,0.0,0,11,364,375,1
2020,4,4,1,0.0,0,12,582,594,1
2020,3,31,1,0.0,0,13,618,631,1
2020,5,2,1,1.5,1,9,548,557,1
2020,4,25,1,0.0,0,11,525,536,1
2020,4,11,1,0.0,0,6,509,515,1
2020,3,21,1,1.0,1,8,489,497,1
2020,3,12,2,0.0,0,9,395,404,1
2020,5,7,0,0.0,0,13,918,931,1
2020,5,11,1,0.0,0,11,436,447,1
2020,5,5,1,3.0,3,9,192,201,1
2020,5,5,1,0.0,0,9,183,192,1
2020,5,3,0,0.0,0,11,355,366,1
2020,5,3,1,0.0,0,14,811,825,1
2020,5,1,0,0.0,0,6,290,296,1
2020,4,30,1,0.0,0,11,340,351,1
2020,3,30,0,0.0,0,11,962,973,1
2020,4,29,2,0.0,0,17,922,939,1
2020,4,28,0,0.0,0,9,468,477,1
2020,4,23,1,0.0,0,13,415,428,1
2020,4,21,0,1.0,1,9,970,979,1
2020,4,21,1,0.0,0,13,843,856,1
2020,4,16,0,0.0,0,15,515,530,1
2020,4,13,0,0.0,0,10,1691,1701,1
2020,4,10,1,0.0,0,9,746,755,1
2020,4,9,0,0.0,0,7,819,826,1
2020,4,9,0,0.0,0,9,1032,1041,1
2020,4,28,1,0.0,0,13,665,678,1
2020,4,23,0,0.0,0,14,374,388,1
2020,4,13,0,0.0,0,8,474,482,1
2020,5,13,1,0.0,0,12,516,528,1
2020,5,12,1,0.0,0,13,430,443,1
2020,5,11,1,1.0,1,14,137,151,1
2020,5,10,1,0.0,0,8,187,195,1
2020,5,10,0,0.0,0,10,378,388,1
2020,5,10,0,1.0,1,9,2388,2397,1
2020,5,10,0,0.0,0,9,955,964,1
2020,5,9,1,0.0,0,5,433,438,1
2020,5,9,0,0.0,0,13,993,1006,1
2020,5,8,0,0.0,0,11,1095,1106,1
2020,5,8,0,5.0,5,7,579,586,1
2020,5,7,1,0.0,0,14,230,244,1
2020,5,7,1,3.0,3,19,509,528,1
2020,5,7,1,0.0,0,10,706,716,1
2020,5,4,1,0.0,0,8,196,204,1
2020,4,10,1,1.0,1,10,1063,1073,1
2020,4,4,1,0.0,0,16,1375,1391,1
2020,3,27,1,0.0,0,12,1109,1121,1
2020,5,12,1,0.0,0,14,392,406,1
2020,4,30,1,0.0,0,13,645,658,1
2020,4,29,1,0.0,0,13,491,504,1
2020,4,23,1,0.0,0,11,711,722,1
2020,4,17,1,1.0,1,10,654,664,1
2020,4,14,1,0.0,0,9,486,495,1
2020,4,13,2,0.0,0,13,1298,1311,1
2020,4,10,1,1.0,1,10,401,411,1
2020,4,10,1,0.0,0,10,289,299,1
2020,4,7,1,0.0,0,12,264,276,1
2020,4,2,1,0.0,0,14,605,619,1
2020,3,31,1,0.0,0,12,456,468,1
2020,3,27,1,0.0,0,12,786,798,1
2020,5,7,1,0.0,0,11,461,472,1
2020,5,1,1,0.0,0,13,573,586,1
2020,4,30,1,1.0,1,14,749,763,1
2020,4,25,1,2.3333333333333335,2,11,874,885,1
2020,4,24,1,0.0,0,14,41,55,1
2020,5,1,1,0.0,0,11,677,688,1
2020,5,16,1,0.0,0,13,499,512,1
2020,5,16,2,0.0,0,11,316,327,1
2020,5,17,1,0.0,0,15,548,563,1
2020,5,17,1,0.0,0,11,425,436,1
2020,5,17,1,0.0,0,16,1419,1435,1
2020,5,17,2,3.0,3,15,1046,1061,1
2020,5,17,2,0.0,0,12,1442,1454,1
2020,5,16,1,2.0,2,16,1740,1756,1
2020,5,16,1,0.0,0,10,728,738,1
2020,5,16,1,10.0,10,9,963,972,1
2020,5,16,1,1.0,1,14,1587,1601,1
2020,5,16,1,1.0,1,11,469,480,1
2020,5,15,1,0.0,0,16,1201,1217,1
2020,5,16,3,0.0,0,12,2146,2158,1
2020,5,16,1,2.0,2,20,226,246,1
2020,5,16,1,0.0,0,13,1245,1258,1
2020,5,15,3,0.0,0,18,341,359,1
2020,5,15,2,0.0,0,13,565,578,1
2020,5,15,1,0.0,0,11,485,496,1
2020,5,15,1,1.5,1,12,447,459,1
2020,5,16,1,0.0,0,13,300,313,1
2020,5,15,1,0.0,0,12,868,880,1
2020,5,14,1,2.0,2,13,424,437,1
2020,5,14,1,0.0,0,12,1134,1146,1
2020,5,14,1,1.0,1,16,142,158,1
2020,5,11,2,0.0,0,15,636,651,1
2020,5,14,1,0.0,0,12,650,662,1
2020,5,15,1,0.0,0,8,526,534,1
2020,5,15,1,1.0,1,11,569,580,1
2020,5,15,3,0.0,0,13,1758,1771,1
2020,5,15,1,2.0,2,17,170,187,1
2020,5,15,1,0.0,0,13,201,214,1
2020,5,15,2,0.0,0,15,552,567,1
2020,4,16,1,2.0,2,8,265,273,1
2020,4,7,1,0.0,0,12,273,285,1
2020,5,14,1,0.0,0,13,293,306,1
2020,5,14,1,0.0,0,17,341,358,1
2020,4,29,3,0.0,0,12,2821,2833,1
2020,5,13,1,0.0,0,16,1719,1735,1
2020,5,15,1,0.0,0,17,554,571,1
2020,5,16,1,0.0,0,19,155,174,1
2020,5,14,1,0.0,0,22,384,406,1
2020,5,15,1,0.0,0,16,1050,1066,1
2020,5,8,1,0.0,0,11,80,91,1
2020,5,5,1,0.0,0,16,440,456,1
2020,5,14,1,0.0,0,17,306,323,1
2020,5,22,1,0.0,0,8,204,212,1
2020,5,22,3,0.0,0,5,2674,2679,1
2020,5,22,1,0.0,0,14,917,931,1
2020,5,22,3,0.0,0,12,620,632,1
2020,5,22,2,0.0,0,9,688,697,1
2020,5,20,1,0.0,0,9,672,681,1
2020,5,19,1,0.0,0,11,469,480,1
2020,5,19,1,0.0,0,7,1099,1106,1
2020,5,19,1,0.0,0,9,766,775,1
2020,5,17,1,0.0,0,15,1331,1346,1
2020,5,21,1,0.0,0,8,838,846,1
2020,5,21,1,0.0,0,18,922,940,1
2020,5,21,1,0.0,0,7,554,561,1
2020,5,20,1,1.0,1,11,1188,1199,1
2020,5,20,1,0.0,0,10,3094,3104,1
2020,5,19,2,0.0,0,12,430,442,1
2020,5,21,1,1.0,1,7,1161,1168,1
2020,5,21,2,0.0,0,10,993,1003,1
2020,5,19,1,0.0,0,18,227,245,1
2020,5,20,2,0.0,0,10,790,800,1
2020,5,17,1,0.0,0,9,613,622,1
2020,5,14,2,0.0,0,10,602,612,1
2020,5,22,1,0.0,0,9,602,611,1
2020,5,22,1,0.0,0,5,602,607,1
2020,5,22,1,0.0,0,11,602,613,1
2020,5,21,1,3.25,3,8,602,610,1
2020,5,21,1,0.0,0,6,602,608,1
2020,5,21,1,0.0,0,11,602,613,1
2020,5,20,1,1.5,1,10,602,612,1
2020,5,20,1,0.0,0,11,602,613,1
2020,5,20,1,0.0,0,5,602,607,1
2020,5,19,1,0.0,0,3,602,605,1
2020,5,19,2,0.0,0,7,602,609,1
2020,5,19,1,0.0,0,12,602,614,1
2020,5,19,1,2.0,2,7,602,609,1
2020,5,18,1,0.0,0,14,602,616,1
2020,5,18,2,0.0,0,8,602,610,1
2020,5,18,1,1.0,1,13,602,615,1
2020,5,18,2,0.0,0,9,602,611,1
2020,5,18,1,2.0,2,6,602,608,1
2020,5,18,1,0.0,0,7,602,609,1
2020,5,18,2,0.0,0,10,602,612,1
2020,5,17,1,1.0,1,10,602,612,1
2020,5,17,1,0.0,0,6,602,608,1
2020,5,16,1,1.0,1,6,602,608,1
2020,5,15,1,0.0,0,6,602,608,1
2020,5,15,1,0.0,0,8,602,610,1
2020,5,14,1,0.0,0,10,602,612,1
2020,5,19,1,0.0,0,9,602,611,1
2020,5,18,1,0.0,0,9,602,611,1
2020,5,20,1,0.0,0,10,602,612,1
2020,5,22,1,0.0,0,8,602,610,1
2020,5,22,1,0.0,0,9,602,611,1
2020,5,7,1,0.0,0,7,602,609,1
2020,3,11,0,2.0,2,3,602,605,1
2020,3,13,2,0.0,0,6,602,608,1
2020,5,19,1,0.0,0,9,602,611,1
2020,5,20,1,1.0,1,7,602,609,1
2020,5,8,1,0.0,0,4,602,606,1
2020,5,8,1,0.0,0,11,602,613,1
2020,5,19,1,0.0,0,5,602,607,1
2020,5,15,0,0.0,0,4,602,606,1
2020,5,15,1,0.0,0,8,602,610,1
2020,5,22,1,0.0,0,13,602,615,1
2020,5,14,1,0.0,0,6,602,608,1
